,Z_res,X_res,Y_res,num_Zs,num_Xs,num_Ys,num_channels,path,condition,sigma_noise,pixel_sum,pixel_mean,pixel_max,pixel_min
1130,0.3949999999999999,0.013178822554981574,0.013178822554981574,27,1024,1024,3,../data/raw_data/myeloid_progenitors/20210114_KDM4B/Image 13.czi,myeloid_progenitors,1.5046625959846192,277569278,9.804099683408383,255,0
1131,0.3949999999999999,0.013178822554981574,0.013178822554981574,24,1024,1024,3,../data/raw_data/myeloid_progenitors/20210114_KDM4B/Image 14.czi,myeloid_progenitors,1.6836730676056233,340516252,13.530900160471598,255,0
1132,0.3949999999999999,0.013178822554981574,0.013178822554981574,31,1024,1024,3,../data/raw_data/myeloid_progenitors/20210114_KDM4B/Image 2.czi,myeloid_progenitors,1.7363430741530983,299041397,9.199616124553065,255,0
1133,0.3949999999999999,0.013178822554981574,0.013178822554981574,25,1024,1024,3,../data/raw_data/myeloid_progenitors/20210114_KDM4B/Image 9.czi,myeloid_progenitors,1.5601461296062684,292366049,11.152879676818849,255,0
1134,0.3949999999999999,0.013178822554981574,0.013178822554981574,28,1024,1024,3,../data/raw_data/myeloid_progenitors/20210114_KDM4B/Image 7.czi,myeloid_progenitors,1.6262987658182353,351154281,11.960243531635829,255,0
1135,0.3949999999999999,0.013178822554981574,0.013178822554981574,23,1024,1024,3,../data/raw_data/myeloid_progenitors/20210114_KDM4B/Image 16.czi,myeloid_progenitors,1.3905442484650903,180268251,7.4746609148771865,255,0
1136,0.3949999999999999,0.013178822554981574,0.013178822554981574,25,1024,1024,3,../data/raw_data/myeloid_progenitors/20210114_KDM4B/Image 20.czi,myeloid_progenitors,1.5262933040184437,289821257,11.055803565979003,255,0
1137,0.3949999999999999,0.013178822554981574,0.013178822554981574,25,1024,1024,3,../data/raw_data/myeloid_progenitors/20210114_KDM4B/Image 11.czi,myeloid_progenitors,1.4109144443884225,234367326,8.940403976440429,255,0
1138,0.3949999999999997,0.013178822554981574,0.013178822554981574,22,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 52.czi,myeloid_progenitors,1.6070202054043665,140528367,6.091740651564165,242,0
1139,0.3949999999999997,0.02635764510996315,0.02635764510996315,25,512,512,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 65.czi,myeloid_progenitors,0.7783511732384241,47452200,7.240631103515625,255,0
1140,0.3949999999999997,0.013178822554981574,0.013178822554981574,29,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 54.czi,myeloid_progenitors,1.468750125630028,304004945,9.997300279551538,255,0
1141,0.3949999999999997,0.013178822554981574,0.013178822554981574,24,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 53.czi,myeloid_progenitors,1.4432142550125648,244197381,9.703532099723816,255,0
1142,0.3949999999999997,0.013178822554981574,0.013178822554981574,27,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 67.czi,myeloid_progenitors,1.1866899754079503,234288747,8.275376319885254,255,0
1143,0.3949999999999997,0.013178822554981574,0.013178822554981574,35,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 61.czi,myeloid_progenitors,1.597611614924541,410454183,11.183988925388881,255,0
1144,0.3949999999999997,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 59.czi,myeloid_progenitors,1.281360885912582,201372886,7.386313438415527,255,0
1145,0.3949999999999997,0.013178822554981574,0.013178822554981574,31,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 47.czi,myeloid_progenitors,1.2219721897072953,248899862,7.657077604724515,255,0
1146,0.3949999999999997,0.013178822554981574,0.013178822554981574,32,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 49.czi,myeloid_progenitors,1.7412780591201193,437434609,13.036567240953445,255,0
1147,0.3949999999999997,0.013178822554981574,0.013178822554981574,32,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 46.czi,myeloid_progenitors,1.4719014059062585,392530506,11.69832068681717,255,0
1148,0.3949999999999997,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 50.czi,myeloid_progenitors,1.2489992621623596,190629057,6.992232139293964,220,0
1149,0.3949999999999997,0.013178822554981574,0.013178822554981574,28,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 56.czi,myeloid_progenitors,1.1293156736205618,193912797,6.604630504335676,255,0
1150,0.3949999999999997,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 48.czi,myeloid_progenitors,1.5117808519705689,281220918,10.315121797414927,255,0
1151,0.3949999999999997,0.013178822554981574,0.013178822554981574,25,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 68.czi,myeloid_progenitors,1.2703992804690751,206672033,7.883912391662598,255,0
1152,0.3949999999999997,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 66.czi,myeloid_progenitors,1.346191196887976,248325547,9.108526780055119,255,0
1153,0.3949999999999997,0.013178822554981574,0.013178822554981574,35,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 58.czi,myeloid_progenitors,1.55113710545458,453590524,12.359360940115792,255,0
1154,0.3949999999999997,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 57.czi,myeloid_progenitors,1.2695383346867197,202624525,7.432223283327543,255,0
1155,0.3949999999999997,0.013178822554981574,0.013178822554981574,25,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 55.czi,myeloid_progenitors,1.2393599819554248,165898550,6.328527450561523,255,0
1156,0.3949999999999997,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210122_PHF8-NewAB/Image 70.czi,myeloid_progenitors,1.7605566195339881,401965847,14.744019398322472,255,0
1157,0.3950912046529199,0.013178822554981574,0.013178822554981574,21,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 65.czi,myeloid_progenitors,2.4436066262125333,402131406,18.262018748692103,255,0
1158,0.3950912046529199,0.013178822554981574,0.013178822554981574,24,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 64.czi,myeloid_progenitors,3.25455011292829,520488593,20.682358463605244,255,0
1159,0.3950912046529199,0.013178822554981574,0.013178822554981574,24,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 63.czi,myeloid_progenitors,3.2083062931854376,555070910,22.056536277135212,255,0
1160,0.3950912046529199,0.013178822554981574,0.013178822554981574,24,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 61.czi,myeloid_progenitors,3.0446074062685766,547423781,21.75266667207082,255,0
1161,0.3950912046529199,0.013178822554981574,0.013178822554981574,26,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 59.czi,myeloid_progenitors,3.1052566145843628,640688754,23.500323442312386,255,0
1162,0.3950912046529199,0.013178822554981574,0.013178822554981574,27,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 60.czi,myeloid_progenitors,2.9256158869081124,624770165,22.067676296940558,255,0
1163,0.3950912046529199,0.013178822554981574,0.013178822554981574,21,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 62.czi,myeloid_progenitors,2.64138902844432,383304585,17.40703514644078,255,0
1164,0.3950912046529199,0.013178822554981574,0.013178822554981574,28,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 56.czi,myeloid_progenitors,3.3874856414074688,781231882,26.60859932218279,255,0
1165,0.3950912046529199,0.013178822554981574,0.013178822554981574,25,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 58.czi,myeloid_progenitors,2.174460662725782,368764828,14.067261810302734,255,0
1166,0.3950912046529199,0.013178822554981574,0.013178822554981574,28,1024,1024,3,../data/raw_data/myeloid_progenitors/20210112_H3K9me2/Image 57.czi,myeloid_progenitors,2.1315988129862675,377917774,12.87180267061506,255,0
1167,0.3949999999999997,0.013178822554981574,0.013178822554981574,30,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 65.czi,myeloid_progenitors,1.7604948064079073,247385705,7.864179770151774,255,0
1168,0.3949999999999997,0.013178822554981574,0.013178822554981574,31,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 54.czi,myeloid_progenitors,1.6218251603054314,179874622,5.533606683054278,252,0
1169,0.3949999999999997,0.013178822554981574,0.013178822554981574,32,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 64.czi,myeloid_progenitors,2.3113013537885996,364825414,10.872644603252411,255,0
1170,0.3949999999999997,0.013178822554981574,0.013178822554981574,34,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 67.czi,myeloid_progenitors,1.6389204497003715,152258221,4.270728083217845,255,0
1171,0.3949999999999997,0.013178822554981574,0.013178822554981574,35,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 63.czi,myeloid_progenitors,1.713851420336918,221578716,6.037540871756417,255,0
1172,0.3949999999999997,0.013178822554981574,0.013178822554981574,32,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 61.czi,myeloid_progenitors,2.0027373236917563,253766396,7.562827944755554,255,0
1173,0.3949999999999997,0.013178822554981574,0.013178822554981574,36,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 71.czi,myeloid_progenitors,1.9170754373388115,179749220,4.761728180779351,210,0
1174,0.3949999999999997,0.013178822554981574,0.013178822554981574,27,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 59.czi,myeloid_progenitors,1.7813263817854579,191609489,6.767890682926884,255,0
1175,0.3949999999999997,0.013178822554981574,0.013178822554981574,28,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 74.czi,myeloid_progenitors,1.6637642511365083,129528381,4.411710364477975,230,0
1176,0.3949999999999997,0.013178822554981574,0.013178822554981574,31,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 73.czi,myeloid_progenitors,2.1357346652970164,222929048,6.858119595435358,204,0
1177,0.3949999999999997,0.013178822554981574,0.013178822554981574,33,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 60.czi,myeloid_progenitors,1.8237268520707521,249511811,7.210697145173044,255,0
1178,0.3949999999999997,0.013178822554981574,0.013178822554981574,29,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 62.czi,myeloid_progenitors,1.909619428150806,251257626,8.262687748876111,255,0
1179,0.3949999999999997,0.013178822554981574,0.013178822554981574,27,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 56.czi,myeloid_progenitors,2.8622767777703206,354551947,12.523225395767778,255,0
1180,0.3949999999999997,0.013178822554981574,0.013178822554981574,30,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 66.czi,myeloid_progenitors,2.2318349645131694,243630227,7.744796339670817,255,0
1181,0.3949999999999997,0.013178822554981574,0.013178822554981574,29,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 69.czi,myeloid_progenitors,1.888388286445118,213032176,7.005631545494342,255,0
1182,0.3949999999999997,0.013178822554981574,0.013178822554981574,30,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 58.czi,myeloid_progenitors,1.8645743073923648,194454844,6.181553014119467,255,0
1183,0.3949999999999997,0.013178822554981574,0.013178822554981574,30,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 57.czi,myeloid_progenitors,1.906406334748494,213768320,6.795511881510417,255,0
1184,0.3949999999999997,0.013178822554981574,0.013178822554981574,32,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 72.czi,myeloid_progenitors,2.150877373400138,206957297,6.167808085680008,220,0
1185,0.3949999999999997,0.013178822554981574,0.013178822554981574,33,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 55.czi,myeloid_progenitors,2.098438056579772,303819261,8.7801401831887,255,0
1186,0.3949999999999997,0.013178822554981574,0.013178822554981574,31,1024,1024,3,../data/raw_data/myeloid_progenitors/20210505_H3K9me2/Image 70.czi,myeloid_progenitors,1.799113740361725,201607372,6.202186215308405,255,0
1187,0.39499999999999996,0.013178822554981574,0.013178822554981574,21,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 36.czi,myeloid_progenitors,1.1858290296255949,69547877,3.1583820978800454,156,0
1188,0.39499999999999996,0.013178822554981574,0.013178822554981574,22,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 40.czi,myeloid_progenitors,1.6408730309921908,150762285,6.535369049419057,165,0
1189,0.39499999999999996,0.013178822554981574,0.013178822554981574,18,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 35.czi,myeloid_progenitors,1.3755704169629968,71957860,3.81246460808648,166,0
1190,0.39499999999999996,0.013178822554981574,0.013178822554981574,21,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 31.czi,myeloid_progenitors,1.2346556867155125,90297161,4.10067063286191,155,0
1191,0.39499999999999996,0.013178822554981574,0.013178822554981574,22,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 32.czi,myeloid_progenitors,1.1775120746552339,84067723,3.6442376483570444,142,0
1192,0.39499999999999996,0.013178822554981574,0.013178822554981574,22,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 47.czi,myeloid_progenitors,1.3164124104848185,66400244,2.878373059359464,140,0
1193,0.39499999999999996,0.013178822554981574,0.013178822554981574,21,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 45.czi,myeloid_progenitors,1.382626859822866,98170751,4.458234469095866,166,0
1194,0.39499999999999996,0.013178822554981574,0.013178822554981574,20,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 38.czi,myeloid_progenitors,1.516884713538619,99939742,4.765498256683349,162,0
1195,0.39499999999999996,0.013178822554981574,0.013178822554981574,19,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 49.czi,myeloid_progenitors,1.3425785371575278,78867896,3.958646673905222,146,0
1196,0.39499999999999996,0.013178822554981574,0.013178822554981574,21,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 44.czi,myeloid_progenitors,1.196329255614884,60437663,2.7446593784150624,141,0
1197,0.39499999999999996,0.013178822554981574,0.013178822554981574,22,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 46.czi,myeloid_progenitors,1.353709019202063,76540915,3.3179593086242676,158,0
1198,0.39499999999999996,0.013178822554981574,0.013178822554981574,17,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 43.czi,myeloid_progenitors,1.1044718721844258,52847941,2.9646896474501667,133,0
1199,0.39499999999999996,0.013178822554981574,0.013178822554981574,20,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 34.czi,myeloid_progenitors,1.522050388232749,93896426,4.477330493927002,170,0
1200,0.39499999999999996,0.013178822554981574,0.013178822554981574,22,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 42.czi,myeloid_progenitors,1.397538878198878,71840872,3.114217931574041,141,0
1201,0.39499999999999996,0.013178822554981574,0.013178822554981574,21,1024,1024,2,../data/raw_data/myeloid_progenitors/20201109_KDM4B/Image 48.czi,myeloid_progenitors,1.351356871582107,75594737,3.4329885301135836,135,0
